Rm,Sm,Rn,Sn,RS_Gr,RS_Gn,chi2_pvalue,diff_entropy,lsb_diff_entropy,median_prefix_p,chi2_stat,label,photo_id,variant,method,p,density,changed_frac
32699,4423,29406,8073,0.43145751953125,0.3255157470703125,7.903175135837963e-257,2.8638432730989076,0.9982673422128828,6.933103806409967e-99,1621.4783836234124,1,137,v2,nsF5,2,0.35,0.0879
31306,5299,27820,8571,0.3968353271484375,0.2937164306640625,3.026860036377456e-254,2.8965760567464036,0.9995676410261056,7.691143846368895e-101,1608.5771768703585,1,137,v3,nsF5,2,0.85,0.2132
30361,5053,27534,8791,0.38616943359375,0.2859954833984375,3.077469598093566e-190,2.8566572418303045,0.9978788410960331,2.774526374657417e-70,1285.6182367654453,1,137,v4,matrix,3,0.5,0.0627
24219,8495,22501,11410,0.23992919921875,0.1692352294921875,2.4125427524124796e-76,2.9111309351537193,0.999496766647101,9.30282004972331e-25,681.309939526944,1,137,v5,matrix,2,0.8,0.2002
27819,9631,24403,11202,0.27752685546875,0.2014312744140625,2.6142665297227553e-114,3.8058207300321603,0.9994341882184405,9.447960420892545e-99,889.6630176295594,0,138,clean,,,,
27582,9805,24156,11213,0.2712554931640625,0.1974945068359375,1.2543641478253899e-107,3.808346382479232,0.9995389612078087,7.567234230564885e-97,853.7120443967813,1,138,v0,nsF5,3,0.25,0.0317
27270,9971,23786,11289,0.2639617919921875,0.1906890869140625,2.5307749048818033e-103,3.810774181837397,0.9996470564871408,5.019990236585421e-92,830.4103224114887,1,138,v1,nsF5,3,0.55,0.0697
27118,9976,23802,11271,0.261566162109375,0.1912078857421875,6.772091980042523e-100,3.811259722462603,0.9997034053173849,8.460126924929423e-88,811.7745602934103,1,138,v2,nsF5,2,0.35,0.0882
26369,10465,23059,11530,0.24267578125,0.1759185791015625,1.888771073695403e-100,3.8155485309790653,0.9999534821543125,1.056651185586467e-90,814.7949103685914,1,138,v3,nsF5,2,0.85,0.2142
25906,10586,22854,11810,0.2337646484375,0.16851806640625,2.980621659179999e-73,3.8117083426387257,0.9996172991028855,3.0895346632219904e-67,663.803499644521,1,138,v4,matrix,3,0.5,0.0629
22406,12626,20192,13185,0.14923095703125,0.1069183349609375,3.6588590583035323e-29,3.8212946264087035,0.9999332369833998,9.497331560466024e-28,396.02612445906163,1,138,v5,matrix,2,0.8,0.1995
24842,9265,22256,11943,0.2376861572265625,0.1573638916015625,5.85352063692817e-57,3.886982585490081,0.9999180862931496,4.467328780611744e-55,569.5546756979525,0,139,clean,,,,
24682,9367,22046,11949,0.2336883544921875,0.1540679931640625,7.877485907859908e-49,3.8886032757802256,0.9999530827617733,3.4845451411707607e-46,520.9278227195608,1,139,v0,nsF5,3,0.25,0.0317
24504,9509,21895,11962,0.2288055419921875,0.1515655517578125,3.1419808469445146e-40,3.8904682010776184,0.9999550191177888,1.8210296953084717e-38,467.8525230389689,1,139,v1,nsF5,3,0.55,0.0696
24580,9588,21902,12046,0.228759765625,0.150390625,4.7347766052523874e-32,3.8909146968775423,0.9999593923838674,1.0875277370108498e-30,415.2595224002516,1,139,v2,nsF5,2,0.35,0.0888
24253,9812,21465,12189,0.2203521728515625,0.14154052734375,2.385286870894808e-16,3.8940361440067175,0.9999921697047407,1.4046348430651489e-14,303.9823842329987,1,139,v3,nsF5,2,0.85,0.2155
23459,10102,21200,12425,0.2038116455078125,0.1338958740234375,1.0224106863529905e-42,3.8915906849374133,0.9999515133388087,1.563335357974274e-41,483.40558971046687,1,139,v4,matrix,3,0.5,0.0626
20778,11918,19214,13734,0.13519287109375,0.0836181640625,7.990291184352901e-10,3.8995938135354318,0.999989292577006,7.925992897432061e-10,249.23617925950575,1,139,v5,matrix,2,0.8,0.2007
26299,18066,20628,13602,0.1256256103515625,0.107208251953125,6.323054212879092e-211,5.555295272371775,0.9994524203129312,1.241785909099507e-61,1390.7767771043966,0,140,clean,,,,
26189,18120,20426,13679,0.1231231689453125,0.1029510498046875,7.163202511195954e-171,5.555965583367757,0.9996064255616957,2.0899084499667645e-56,1186.3201849051088,1,140,v0,nsF5,3,0.25,0.0315
26075,18201,20224,13722,0.120147705078125,0.099212646484375,4.584786319272555e-140,5.556779754879425,0.9997016134233476,9.368904547189736e-54,1026.2232538001438,1,140,v1,nsF5,3,0.55,0.0695
26084,18136,20216,13664,0.12127685546875,0.0999755859375,8.710465245037316e-120,5.55696766363701,0.999769670712261,1.1012018489981481e-44,918.958730729435,1,140,v2,nsF5,2,0.35,0.0886
25737,18264,19862,13699,0.1140289306640625,0.0940399169921875,1.0633421593113857e-55,5.557222562256339,0.9999287063779599,9.511493563989515e-43,562.1038598863701,1,140,v3,nsF5,2,0.85,0.2146
25375,18552,19650,14013,0.1041107177734375,0.0860137939453125,5.7128164719925155e-142,5.557375103540586,0.999665117466741,2.6606347833670643e-40,1036.211390824824,1,140,v4,matrix,3,0.5,0.0627
23650,19447,18176,14705,0.0641326904296875,0.0529632568359375,1.4876912171770408e-51,5.560270890206551,0.9999180275198718,7.997481384074676e-14,537.3674503767332,1,140,v5,matrix,2,0.8,0.2006
25339,19362,18598,14498,0.0912017822265625,0.06256103515625,2.6686418055884697e-22,5.172455532917903,0.999997291187084,0.00016554729397101826,348.4086347946934,0,141,clean,,,,
25351,19350,18574,14528,0.0915679931640625,0.061737060546875,2.329227102035024e-20,5.172367932181859,0.9999996393330776,0.0003034335264369322,334.3142267629244,1,141,v0,nsF5,3,0.25,0.0316
25328,19407,18512,14471,0.0903472900390625,0.0616607666015625,3.7445704255408046e-19,5.172375240002393,0.9999999953526926,0.0014311818405807698,325.3783214779278,1,141,v1,nsF5,3,0.55,0.0693
25159,19446,18435,14538,0.0871734619140625,0.0594635009765625,7.818688632694248e-18,5.172019088840742,0.9999991972486109,0.009976761008987544,315.4253458875414,1,141,v2,nsF5,2,0.35,0.0886
25159,19520,18486,14496,0.0860443115234375,0.060882568359375,2.9444815315490546e-22,5.171939768332444,0.9999998630466886,0.0005971681773528964,348.10190423810144,1,141,v3,nsF5,2,0.85,0.2144
24935,19681,18244,14684,0.080169677734375,0.0543212890625,1.5039518743527891e-15,5.173037554191615,0.9999998353419897,0.013936513218086817,297.6954277802379,1,141,v4,matrix,3,0.5,0.0627
23860,20617,17550,15213,0.0494842529296875,0.0356597900390625,3.070722880370673e-05,5.174601028665215,0.9999989276308916,0.3499772765795815,202.37681972107342,1,141,v5,matrix,2,0.8,0.2009
47560,4602,44622,4136,0.655487060546875,0.617767333984375,0.0,2.049523283856077,0.8640157831990798,0.0,7011.351010280236,0,142,clean,,,,
45730,4835,42649,4331,0.6240081787109375,0.584686279296875,0.0,2.102343202834296,0.8960664906632057,0.0,7591.238020540007,1,142,v0,nsF5,3,0.25,0.0314
43789,5207,40601,4737,0.588714599609375,0.5472412109375,0.0,2.1535725723136903,0.9258014405551838,0.0,8219.925653750428,1,142,v1,nsF5,3,0.55,0.0691
42804,5480,39579,4913,0.56951904296875,0.528961181640625,0.0,2.175571206270375,0.9393813612469512,0.0,8646.482517154911,1,142,v2,nsF5,2,0.35,0.0881
38521,7185,34881,6469,0.4781494140625,0.43353271484375,0.0,2.2603003636465946,0.9864931969459221,0.0,11994.862079062712,1,142,v3,nsF5,2,0.85,0.2136
39946,5913,37051,5415,0.5193023681640625,0.48272705078125,0.0,2.1438780548615815,0.9213132694185066,0.0,5464.071911848389,1,142,v4,matrix,3,0.5,0.0627
28132,10205,25414,9569,0.2735443115234375,0.2417755126953125,0.0,2.2626937171844803,0.9839066688007323,0.0,2913.8175443791797,1,142,v5,matrix,2,0.8,0.2011
25186,20238,18311,14800,0.07550048828125,0.0535736083984375,3.3204016836457575e-17,5.285067435591452,0.9999998050870667,1.696026764752649e-05,310.617848511435,0,143,clean,,,,
25145,20298,18351,14841,0.0739593505859375,0.053558349609375,4.932874891635404e-18,5.284996662155178,0.9999998815937674,3.009558991951248e-06,316.94658412724465,1,143,v0,nsF5,3,0.25,0.0319
25155,20261,18330,14773,0.074676513671875,0.0542755126953125,1.6600973754460344e-16,5.284835858710332,0.9999997369265492,1.015776386654539e-05,305.20933357265943,1,143,v1,nsF5,3,0.55,0.0694
25176,20338,18310,14885,0.073822021484375,0.0522613525390625,4.311459256923301e-18,5.284620034374797,0.9999999238621375,0.00023685978220074693,317.390405646402,1,143,v2,nsF5,2,0.35,0.0879
25187,20251,18317,14829,0.0753173828125,0.05322265625,3.526063837146062e-14,5.28398848683814,0.9999954788816611,0.0017576127010060444,286.69821245684585,1,143,v3,nsF5,2,0.85,0.2132
24779,20555,18019,14907,0.064453125,0.0474853515625,2.814094559892718e-14,5.285368904486528,0.9999999767213099,3.1669746863388655e-06,287.49468850288224,1,143,v4,matrix,3,0.5,0.0629
23999,21213,17526,15432,0.042510986328125,0.031951904296875,0.009600107691665293,5.286041145690409,0.9999960142188165,0.25911581455923466,168.42598653997442,1,143,v5,matrix,2,0.8,0.1998
21862,9032,21024,12951,0.195770263671875,0.1231842041015625,1.5868305458007745e-28,4.096974926552904,0.9999600106137365,7.528339811062742e-24,391.7263239198362,0,144,clean,,,,
21742,9148,20870,13021,0.192169189453125,0.1197662353515625,8.442521873995222e-23,4.097653948150256,0.9999748451163601,3.927684697502657e-18,351.98652888678896,1,144,v0,nsF5,3,0.25,0.0318
21673,9244,20746,12934,0.1896514892578125,0.11920166015625,2.1156245361327466e-22,4.098710902154035,0.9999838226620883,3.419873309363648e-16,349.13218725841773,1,144,v1,nsF5,3,0.55,0.0697
21675,9295,20838,12975,0.18890380859375,0.1199798583984375,3.0084048391099136e-18,4.098688417703281,0.999973825531368,1.2384394613810139e-13,318.5746726774071,1,144,v2,nsF5,2,0.35,0.0891
21469,9626,20651,13022,0.1807098388671875,0.1164093017578125,3.1895662842132196e-13,4.099695686233452,0.9999827342879815,5.316139602142823e-09,278.8303199593463,1,144,v3,nsF5,2,0.85,0.2154
20766,9658,20202,13342,0.16949462890625,0.10467529296875,2.3919813150638945e-19,4.099837687098933,0.9999829226160801,6.589630806279238e-16,326.83025451535593,1,144,v4,matrix,3,0.5,0.0626
18682,11213,18816,14284,0.1139678955078125,0.06915283203125,2.3687780710577568e-05,4.105807873832139,0.9999896297982408,5.0531125194984304e-05,203.69499873895083,1,144,v5,matrix,2,0.8,0.1998
23770,20015,17802,15156,0.0572967529296875,0.040374755859375,8.648283337706579e-31,5.7469131080839055,0.9999998353419897,4.733824293881085e-21,406.9068775278709,0,145,clean,,,,
23762,20006,17821,15158,0.05731201171875,0.0406341552734375,2.8332480665878284e-25,5.746324665606511,0.9999996033875702,6.038092367495895e-17,369.42142943506576,1,145,v0,nsF5,3,0.25,0.0316
23799,19986,17835,15155,0.0581817626953125,0.0408935546875,9.35978144279944e-21,5.745709641578284,0.9999997130998746,2.1079140566399177e-12,337.2167566321959,1,145,v1,nsF5,3,0.55,0.0697
23851,20021,17640,15263,0.058441162109375,0.0362701416015625,1.0834825366460115e-24,5.745890475861755,0.9999999220601201,6.6955032699025915e-18,365.35557757739826,1,145,v2,nsF5,2,0.35,0.0884
23748,20026,17522,15196,0.056793212890625,0.035491943359375,2.272600120605015e-18,5.744074423573841,0.9999966597425143,1.0324960128476486e-10,319.4957780177813,1,145,v3,nsF5,2,0.85,0.2148
23541,20223,17667,15300,0.050628662109375,0.0361175537109375,6.912649578917582e-19,5.7470798894828,0.9999998701599148,6.418834000394074e-13,323.3858493331137,1,145,v4,matrix,3,0.5,0.0625
22957,20760,17019,15681,0.0335235595703125,0.020416259765625,4.746178915798356e-08,5.747872863176806,0.9999971175187695,1.434900787430183e-06,232.3979405366992,1,145,v5,matrix,2,0.8,0.1996
23485,20326,17480,15245,0.0482025146484375,0.0341033935546875,7.27704359676751e-49,6.017678843585626,0.9999979967460829,8.191833456160382e-30,521.1366353077353,0,146,clean,,,,
23490,20297,17478,15188,0.0487213134765625,0.034942626953125,1.4639136599763055e-41,6.017187337625644,0.9999977213954749,6.365612090948204e-25,476.2010538364219,1,146,v0,nsF5,3,0.25,0.0317
23471,20304,17460,15254,0.0483245849609375,0.033660888671875,1.2113455268945438e-35,6.016557759785204,0.9999990578820199,1.2700801117456461e-20,438.6652833044028,1,146,v1,nsF5,3,0.55,0.0699
23519,20248,17518,15302,0.0499114990234375,0.0338134765625,6.399018110481808e-37,6.016639186270933,0.9999999839715312,4.0012500632767935e-20,446.86613745995055,1,146,v2,nsF5,2,0.35,0.0884
23527,20277,17423,15357,0.049591064453125,0.031524658203125,2.5930647079412275e-18,6.014814559466766,0.9999998379659796,1.0058385632916855e-08,319.06277963965084,1,146,v3,nsF5,2,0.85,0.2152
23216,20485,17290,15432,0.0416717529296875,0.028350830078125,9.722602738986187e-38,6.017779359398703,0.9999989208970346,1.7768191881542744e-22,452.0902532915708,1,146,v4,matrix,3,0.5,0.0627
22817,20854,16987,15813,0.0299530029296875,0.017913818359375,4.659025245269404e-15,6.018344155260292,0.9999998654388402,6.064807949638431e-10,293.7881777339418,1,146,v5,matrix,2,0.8,0.2000
25832,9582,23811,11609,0.247955322265625,0.186187744140625,0.0,4.099136912117751,0.9983659492306276,0.0,2461.1469199641865,0,147,clean,,,,
25682,9710,23688,11716,0.24371337890625,0.18267822265625,0.0,4.101010647062427,0.9986897138021747,0.0,2373.5625389843744,1,147,v0,nsF5,3,0.25,0.0320
25468,9786,23518,11788,0.239288330078125,0.178985595703125,0.0,4.102486979095786,0.9990555246846595,0.0,2287.564059843714,1,147,v1,nsF5,3,0.55,0.0699
25350,9782,23270,11706,0.237548828125,0.17645263671875,0.0,4.102596235053493,0.9992681214229437,0.0,2323.256826218239,1,147,v2,nsF5,2,0.35,0.0886
24953,10139,22527,11816,0.226043701171875,0.1634368896484375,0.0,4.104240010441818,0.9998625858085136,3.6618372259328757e-301,2089.65209295804,1,147,v3,nsF5,2,0.85,0.2162
24058,10362,22485,12290,0.208984375,0.1555633544921875,4.577056242533e-312,4.103285757104024,0.9989887158542743,1.034974006464295e-263,1895.505568632206,1,147,v4,matrix,3,0.5,0.0626
20869,12169,19731,13558,0.13275146484375,0.0941925048828125,5.536353019032047e-128,4.11048993793298,0.9998254301828284,1.8913144798186045e-109,962.5288996752001,1,147,v5,matrix,2,0.8,0.2006
23950,21847,17252,15803,0.0320892333984375,0.0221099853515625,4.786332819502885e-44,6.372170077866644,0.9999107603714713,3.4519172778342975e-30,491.6471851746756,0,148,clean,,,,
23971,21846,17243,15760,0.0324249267578125,0.0226287841796875,5.419667379534825e-35,6.3714445026615465,0.9999204778488624,4.92303117055033e-24,434.46368891117464,1,148,v0,nsF5,3,0.25,0.0320
23973,21809,17206,15698,0.03302001953125,0.02301025390625,4.396832164932457e-28,6.370600987538169,0.9999348714206532,7.870715048606082e-19,388.7266334303571,1,148,v1,nsF5,3,0.55,0.0699
23889,21926,17308,15766,0.0299530029296875,0.023529052734375,1.6031284593540532e-23,6.370147845117058,0.9999544074307996,2.598980502397967e-18,357.1168823691073,1,148,v2,nsF5,2,0.35,0.0890
23862,22013,17193,15721,0.0282135009765625,0.0224609375,5.186876321970916e-14,6.366999127177643,0.999991968584131,3.0592256120720147e-09,285.3313949256245,1,148,v3,nsF5,2,0.85,0.2153
23770,21896,17024,15807,0.028594970703125,0.0185699462890625,4.106503582587546e-31,6.371813108303935,0.9999307203293176,3.682282359408523e-22,409.0553836241456,1,148,v4,matrix,3,0.5,0.0628
23301,22361,16831,15980,0.01434326171875,0.0129852294921875,1.2702475281828278e-10,6.371037222541946,0.9999841086369599,8.595595980181224e-09,256.4612742300294,1,148,v5,matrix,2,0.8,0.2001
23361,22317,16580,15962,0.01593017578125,0.009429931640625,6.529335825567826e-64,6.434474770852622,0.9999988731698999,2.14471688878995e-36,610.226043734211,0,149,clean,,,,
23355,22280,16566,15994,0.0164031982421875,0.00872802734375,2.89357668216556e-52,6.433885625925365,0.9999999468773753,8.2053664259969e-28,541.6337127775356,1,149,v0,nsF5,3,0.25,0.0319
23372,22245,16645,15958,0.0171966552734375,0.0104827880859375,9.204929694925035e-45,6.433178961588594,0.9999995037707745,7.382926788016088e-26,496.0656849841573,1,149,v1,nsF5,3,0.55,0.0702
23433,22197,16698,15820,0.01885986328125,0.013397216796875,9.289129297573317e-43,6.4326448724754846,0.9999988173600274,1.1922867148141561e-24,483.6644892086234,1,149,v2,nsF5,2,0.35,0.0894
23307,22252,16773,15838,0.0160980224609375,0.0142669677734375,2.591918870949333e-27,6.430241070951213,0.9999998838173092,3.0700962264053098e-15,383.4786834373929,1,149,v3,nsF5,2,0.85,0.2167
23267,22362,16605,16024,0.0138092041015625,0.0088653564453125,2.3785789360470713e-46,6.434534401647671,0.9999997130998746,6.865863242105862e-27,505.81728633975916,1,149,v4,matrix,3,0.5,0.0627
23030,22549,16510,16080,0.0073394775390625,0.006561279296875,1.1762695435971382e-23,6.434466366244352,0.9999999984825118,1.8446169660149882e-14,358.0686334315905,1,149,v5,matrix,2,0.8,0.2008
22472,21421,17042,15749,0.0160369873046875,0.0197296142578125,4.2231743765241695e-76,6.300952512621284,0.9999994712396142,1.1547515383417213e-18,679.936842781935,0,150,clean,,,,
22468,21424,17016,15726,0.01593017578125,0.019683837890625,5.0195518681495545e-56,6.3002590832178305,0.9999999839715312,8.058845135370427e-13,564.0354711414327,1,150,v0,nsF5,3,0.25,0.0317
22506,21384,16939,15729,0.017120361328125,0.018463134765625,6.400685635785299e-44,6.2995058897901925,0.9999993828459051,1.6801039747934963e-10,490.8668365040405,1,150,v1,nsF5,3,0.55,0.0698
22623,21292,17175,15702,0.0203094482421875,0.0224761962890625,1.334330519114875e-43,6.299147863726336,0.9999997845061315,1.9618237760861252e-13,488.8925754377974,1,150,v2,nsF5,2,0.35,0.0893
22559,21274,17067,15680,0.0196075439453125,0.0211639404296875,2.051800849687837e-20,6.296492662367474,0.9999990452362798,2.0160769367831652e-06,334.71885223210757,1,150,v3,nsF5,2,0.85,0.2164
22379,21555,16868,15815,0.0125732421875,0.0160675048828125,2.1401324192989003e-46,6.300887231462399,0.9999992487483841,2.8883542523201945e-11,506.09813468098764,1,150,v4,matrix,3,0.5,0.0624
22215,21602,16775,15866,0.0093536376953125,0.0138702392578125,3.5249637494538098e-15,6.301010262916622,0.9999995308326528,0.00028767838737902245,294.7555019486219,1,150,v5,matrix,2,0.8,0.2005
24107,21564,17450,15624,0.0388031005859375,0.027862548828125,6.84425101923967e-37,6.222627036587219,0.9999951128289974,2.8259503695984425e-20,446.67921540759505,0,151,clean,,,,
24176,21543,17415,15636,0.0401763916015625,0.0271453857421875,1.9341463364721765e-30,6.221967255819742,0.9999981850728534,1.0040266501369759e-16,404.5793727731369,1,151,v0,nsF5,3,0.25,0.0318
24052,21649,17297,15522,0.0366668701171875,0.0270843505859375,6.989310664615558e-25,6.221227356407819,0.9999993201230422,4.542374259398065e-15,366.6869253736859,1,151,v1,nsF5,3,0.55,0.0699
24051,21663,17453,15650,0.03643798828125,0.0275115966796875,5.975258397463437e-23,6.220939205501252,0.9999974697977649,7.882106285790078e-13,353.05724719227135,1,151,v2,nsF5,2,0.35,0.0885
23986,21752,17361,15616,0.034088134765625,0.0266265869140625,1.0927893677988093e-15,6.218762097842828,0.99999977228192,9.024918404947083e-09,298.79242571982707,1,151,v3,nsF5,2,0.85,0.2151
23868,21758,17133,15623,0.032196044921875,0.023040771484375,1.214044250819474e-24,6.222478526151521,0.9999994425337893,5.034396862731678e-16,365.0096369685042,1,151,v4,matrix,3,0.5,0.0628
23462,22148,17004,15851,0.020050048828125,0.0175933837890625,7.469888074933139e-10,6.222881848956697,0.9999980333344423,4.036559645918672e-05,249.50425923267738,1,151,v5,matrix,2,0.8,0.2000
27207,6742,26147,10469,0.3122711181640625,0.239227294921875,2.860072358331872e-125,3.831534251732749,0.9974921821295113,1.6760182470475825e-108,948.1412876311878,0,152,clean,,,,
26856,6838,25695,10558,0.305450439453125,0.2309722900390625,1.5881401392093349e-128,3.83553964964535,0.9980235082252709,6.776974583402159e-106,965.4009611682934,1,152,v0,nsF5,3,0.25,0.0321
26430,7036,25193,10748,0.295928955078125,0.2204132080078125,1.569233462324089e-135,3.8391975701057786,0.9985942196338935,4.2868183072585215e-108,1002.3872314504464,1,152,v1,nsF5,3,0.55,0.0702
